,product_id
24481,5802541
24482,5764303
24483,5686907
24484,5686906
24485,5845278
24486,5851633
24487,5886212
24488,5823533
24489,5877719
24490,5798096
24491,5692609
24492,5836716
24493,5695637
24494,5742327
24495,5887572
24496,5887710
24497,5777223
24498,5885220
24499,5842721
24500,5869101
24501,5900483
24502,5838734
24503,5787928
24504,5833333
24505,5845330
24506,5889397
24507,5815060
24508,5904928
24509,5856772
24510,5834175
24511,5835701
24512,5715610
24513,5737427
24514,5868400
24515,5858531
24516,5816543
24517,5692604
24518,5793709
24519,5793710
24520,24332
24521,5748022
24522,5828298
24523,5878976
24524,5800429
24525,5854898
24526,5844432
24527,5849558
24528,5859031
24529,5904535
24530,5822757
24531,5665827
24532,5824886
24533,5809216
24534,5800185
24535,5862035
24536,5809219
24537,5824895
24538,5859416
24539,5734957
24540,5875357
24541,5900486
24542,5895884
24543,5852102
24544,5822923
24545,5835341
24546,5835344
24547,5584842
24548,5853628
24549,5815081
24550,5834511
24551,5711690
24552,5835132
24553,5838649
24554,5848087
24555,8701
24556,5835123
24557,5713640
24558,8002
24559,5831648
24560,5723520
24561,5887768
24562,5835115
24563,5904511
24564,5823588
24565,5868879
24566,5815769
24567,5906755
24568,5790473
24569,5736076
24570,5866580
24571,5812779
24572,5828049
24573,5902284
24574,5862074
24575,5845630
24576,5812762
24577,5665819
24578,5812751
24579,5842180
24580,5897215
24581,5894667
24582,5852026
24583,5859373
24584,5852024
24585,5864479
24586,5712601
24587,5712499
24588,5887729
24589,5808983
24590,5882038
24591,5745075
24592,5882041
24593,5762839
24594,5866472
24595,5635075
24596,5879018
24597,5879016
24598,5651949
24599,5844426
24600,5750371
24601,5853340
24602,5822843
24603,5882918
24604,5751432
24605,5820743
24606,5756179
24607,5565038
24608,5657907
24609,5825013
24610,5751205
24611,5786508
24612,5679998
24613,5713152
24614,5852091
24615,5852082
24616,5852078
24617,5852075
24618,5852079
24619,5852077
24620,5858548
24621,5852067
24622,5834442
24623,5852058
24624,5852074
24625,5858550
24626,5852081
24627,5852050
24628,5804362
24629,5852066
24630,5835392
24631,5822432
24632,5712773
24633,5677980
24634,5692825
24635,5894149
24636,5820771
24637,5866555
24638,5851979
24639,5772303
24640,5852397
24641,5690190
24642,5837434
24643,5852349
24644,5847874
24645,5847875
24646,5807878
24647,5831780
24648,5853565
24649,5677042
24650,5864808
24651,5844893
24652,5844891
24653,5832488
24654,5852061
24655,5782135
24656,5825945
24657,5876728
24658,5807845
24659,5837409
24660,5851179
24661,5832253
24662,5807824
24663,5907669
24664,5825314
24665,5882650
24666,5887670
24667,5864457
24668,5864350
24669,5851067
24670,5897386
24671,5797255
24672,5748562
24673,5897649
24674,5800841
24675,5809560
24676,5831781
24677,5775245
24678,5841841
24679,5800842
24680,5785451
24681,5800843
24682,5845045
24683,5841312
24684,5891162
24685,5845054
24686,5902279
24687,5845068
24688,5793120
24689,5885135
24690,6385
24691,5847356
24692,5712770
24693,5787571
24694,5869081
24695,5851056
24696,5712764
24697,5845100
24698,5847303
24699,5871005
24700,5773310
24701,5900314
24702,5838499
24703,5875288
24704,5561554
24705,5625252
24706,5837205
24707,5833109
24708,5904048
24709,5801049
24710,5876843
24711,5801071
24712,5784577
24713,5836597
24714,5787898
24715,5797129
24716,5890863
24717,5890859
24718,5890865
24719,5780742
24720,5871043
24721,5877006
24722,5788123
24723,5877000
24724,5876204
24725,5873249
24726,5856241
24727,5873247
24728,5873248
24729,5859172
24730,5783333
24731,5884306
24732,5895615
24733,5760755
24734,5848620
24735,5900478
24736,5811943
24737,5755229
24738,5862653
24739,5833654
24740,5811942
24741,5865014
24742,5855725
24743,5833663
24744,5876925
24745,5869303
24746,5829279
24747,5865022
24748,5824203
24749,5796694
24750,5881661
24751,5835303
24752,5804050
24753,5892455
24754,5842362
24755,5842360
24756,5894668
24757,5894664
24758,5851969
24759,5774353
24760,5900603
24761,5741008
24762,5769903
24763,5635105
24764,5809311
24765,5866584
24766,5788739
24767,5814535
24768,5863097
24769,5847301
24770,5837461
24771,5864307
24772,5864309
24773,5881898
24774,5884240
24775,5837463
24776,5760778
24777,5702311
24778,5863842
24779,5769888
24780,5858485
24781,5858886
24782,5858491
24783,5796696
24784,5836506
24785,5858992
24786,5902969
24787,5827663
24788,5859176
24789,5842166
24790,5800356
24791,5886744
24792,5820330
24793,5820415
24794,5811947
24795,5856737
24796,5820465
24797,5815791
24798,5860465
24799,5820468
24800,5860453
24801,5826919
24802,5860451
24803,5645614
24804,5906061
24805,5660158
24806,5763613
24807,5763616
24808,5763617
24809,5828712
24810,5878726
24811,5878918
24812,5782443
24813,5597088
24814,5866185
24815,5729549
24816,5636338
24817,5811780
24818,5769906
24819,5787176
24820,5775986
24821,37632
24822,5853549
24823,5801339
24824,5782133
24825,5556198
24826,5867907
24827,5886799
24828,5755390
24829,5857784
24830,5833138
24831,5823264
24832,24372
24833,5904518
24834,5791766
24835,5782116
24836,5788130
24837,5782025
24838,4131
24839,5898954
24840,5873084
24841,5873085
24842,5847742
24843,5793119
24844,5663278
24845,5900602
24846,5852986
24847,5726450
24848,5799413
24849,5746949
24850,5875270
24851,5746952
24852,5746953
24853,5865162
24854,5845407
24855,5650586
24856,5811436
24857,5844425
24858,5811363
24859,5862937
24860,5877100
24861,5865160
24862,5845649
24863,5909038
24864,5800941
24865,5859224
24866,5778311
24867,5852531
24868,5816567
24869,5803493
24870,5724669
24871,5825423
24872,5851311
24873,5784049
24874,5859293
24875,5889114
24876,5801009
24877,5889118
24878,5781267
24879,5889128
24880,5842168
24881,5724642
24882,5848650
24883,5690165
24884,5831839
24885,5563838
24886,5690164
24887,5690829
24888,5771622
24889,5812621
24890,5802129
24891,5850977
24892,5771436
24893,5529515
24894,5854576
24895,5803990
24896,5864872
24897,5823263
24898,5780745
24899,5876969
24900,5795993
24901,5889105
24902,5864883
24903,5811816
24904,5861410
24905,5889107
24906,5859214
24907,5765149
24908,5811887
24909,5766765
24910,5829311
24911,5851094
24912,5786715
24913,5780743
24914,5893659
24915,5834672
24916,5820446
24917,5685359
24918,5857291
24919,5825021
24920,5821198
24921,5876968
24922,5780103
24923,5818741
24924,5660161
24925,5885057
24926,5885169
24927,5836531
24928,5789610
24929,5889586
24930,5815092
24931,8391
24932,5909039
24933,5856308
24934,5797158
24935,5156
24936,31595
24937,5585630
24938,5711789
24939,5909053
24940,5851352
24941,5657
24942,5851353
24943,5828279
24944,5828283
24945,5908816
24946,5835077
24947,5697109
24948,5848922
24949,15196
24950,5895626
24951,5814065
24952,5798773
24953,5838635
24954,5838633
24955,5781345
24956,5809266
24957,5742433
24958,5852038
24959,5908827
24960,5880545
24961,5689629
24962,5852037
24963,5809339
24964,5885430
24965,5804311
24966,5885432
24967,5848397
24968,5685395
24969,5776514
24970,5852045
24971,5824553
24972,5673461
24973,5794060
24974,4246
24975,5852044
24976,5876930
24977,5876938
24978,40111
24979,5857912
24980,5683356
24981,5889129
24982,5804614
24983,5852013
24984,5782957
24985,5845590
24986,5756272
24987,5815094
24988,5851997
24989,5815080
24990,5825025
24991,5770865
24992,5780746
24993,5864815
24994,5803970
24995,5803473
24996,5848646
24997,5807872
24998,5803920
24999,5910243
25000,5910245
25001,5900320
25002,5780750
25003,5905222
25004,5780752
25005,5803888
25006,5747402
25007,5851974
25008,5870695
25009,5871059
25010,5788524
25011,5751206
25012,5887672
25013,5833784
25014,5870998
25015,5751408
25016,5751426
25017,5751419
25018,5751416
25019,5751447
25020,5756166
25021,5756178
25022,5832494
25023,5756267
25024,5756271
25025,5756270
25026,5827643
25027,5800737
25028,5724506
25029,5852017
25030,5897774
25031,5706775
25032,5840338
25033,5885658
25034,5746437
25035,5896034
25036,5896028
25037,5557812
25038,5837747
25039,5811485
25040,5821225
25041,5837206
25042,5889480
25043,5842921
25044,5862931
25045,5823659
25046,5909361
25047,5825589
25048,5823662
25049,5840328
25050,5852989
25051,5820789
25052,5889476
25053,5660218
25054,5806396
25055,5889477
25056,5857857
25057,5829151
25058,5873651
25059,5837114
25060,5906752
25061,5900460
25062,5901641
25063,5864468
25064,14307
25065,5842738
25066,5904515
25067,5674717
25068,5868869
25069,5742502
25070,5798771
25071,5798778
25072,5870420
25073,5851165
25074,5893977
25075,5773202
25076,5773194
25077,5773335
25078,5851168
25079,5773337
25080,5804187
25081,5781349
25082,5802417
25083,5804188
25084,5826595
25085,5851171
25086,5799110
25087,5811893
25088,5786772
25089,5799109
25090,5786774
25091,5884154
25092,5650014
25093,5771646
25094,5771645
25095,5771637
25096,5771642
25097,5771634
25098,5743436
25099,5765157
25100,5757574
25101,5765156
25102,5765154
25103,5765148
25104,5569556
25105,5765155
25106,5754659
25107,5765147
25108,5765153
25109,5905034
25110,5754660
25111,5685386
25112,5868868
25113,5906184
25114,5876064
25115,5824214
25116,5824213
25117,5664505
25118,5824212
25119,5901656
25120,5782041
25121,5824211
25122,5864543
25123,5824210
25124,5848402
25125,5824209
25126,5848401
25127,5766309
25128,5824208
25129,5766315
25130,5649307
25131,5770288
25132,5804307
25133,5649077
25134,5753946
25135,5650456
25136,5848421
25137,5816542
25138,5848178
25139,5650013
25140,5618233
25141,5900601
25142,5875278
25143,5848428
25144,5848427
25145,5650016
25146,5813497
25147,35677
25148,5818388
25149,5877216
25150,5877319
25151,5708148
25152,5877324
25153,5843998
25154,5797168
25155,5862306
25156,5664503
25157,5887685
25158,5862946
25159,5714947
25160,5800357
25161,5816579
25162,5816576
25163,5816566
25164,5816558
25165,5816557
25166,5807830
25167,5801055
25168,5801054
25169,5801040
25170,5801038
25171,5864473
25172,5800958
25173,5800961
25174,5818984
25175,5833541
25176,5800953
25177,5800951
25178,5800956
25179,5800950
25180,5829460
25181,5800948
25182,5900586
25183,5800866
25184,5848106
25185,5900589
25186,5800944
25187,5800864
25188,5800869
25189,5864540
25190,5800853
25191,5800856
25192,5800862
25193,5800852
25194,5800865
25195,5845352
25196,5800854
25197,5800847
25198,5800845
25199,5800834
25200,5706548
25201,5800835
25202,5800844
25203,5800831
25204,5830912
25205,5830909
25206,5870814
25207,5830905
25208,5870833
25209,5830903
25210,5800826
25211,5800833
25212,5800828
25213,5800824
25214,5829471
25215,5800825
25216,5800822
25217,5800823
25218,5800820
25219,5829456
25220,5800821
25221,5800806
25222,5800811
25223,5800807
25224,5800808
25225,5800795
25226,5829435
25227,5846343
25228,5610080
25229,5857098
25230,5654155
25231,5800341
25232,5800339
25233,5800331
25234,5800335
25235,5800332
25236,5811515
25237,5784611
25238,5567908
25239,5877088
25240,5855122
25241,5760355
25242,5635089
25243,5773324
25244,5787887
25245,5863519
25246,5803431
25247,5803448
25248,5803464
25249,5803494
25250,5895487
25251,5695914
25252,5654085
25253,5870363
25254,5815103
25255,5866155
25256,5866152
25257,5670324
25258,5866153
25259,5822280
25260,5884506
25261,5869347
25262,5882962
25263,5862285
25264,5854362
25265,5862272
25266,5862326
25267,5862947
25268,5777215
25269,5777213
25270,5853657
25271,5609125
25272,5853654
25273,5851174
25274,5883042
25275,5892119
25276,5891262
25277,11705
25278,5878911
25279,5786921
25280,5700138
25281,5876721
25282,5838623
25283,5858224
25284,24334
25285,5839026
25286,5848335
25287,5898964
25288,5904472
25289,5799114
25290,5869569
25291,5834916
25292,5845168
25293,5803913
25294,5834914
25295,5846104
25296,5803978
25297,5834910
25298,5803909
25299,5829690
25300,5803908
25301,5775252
25302,11563
25303,5815100
25304,5826659
25305,5904471
25306,5736030
25307,5736026
25308,5803446
25309,5811366
25310,5826410
25311,5826399
25312,5826395
25313,5900256
25314,5827974
25315,5645746
25316,4667
25317,5869251
25318,5867046
25319,5865589
25320,5837168
25321,5813092
25322,5813322
25323,5895501
25324,5813102
25325,5813112
25326,5813094
25327,5813096
25328,5813086
25329,5859301
25330,5804156
25331,5801305
25332,5798724
25333,5712765
25334,5815082
25335,5910229
25336,5825097
25337,5904531
25338,5755458
25339,9823
25340,5815097
25341,5757571
25342,5864824
25343,5803441
25344,5648573
25345,5864816
25346,5859372
25347,5859370
25348,5852021
25349,5835085
25350,5852018
25351,5870210
25352,5851999
25353,5803916
25354,5851987
25355,5835046
25356,5851988
25357,5870205
25358,5851991
25359,5803917
25360,7663
25361,5908743
25362,5842649
25363,5869330
25364,5784916
25365,5869351
25366,36557
25367,5746045
25368,5853606
25369,5906065
25370,5730972
25371,5878510
25372,5825536
25373,5902177
25374,5782174
25375,5834745
25376,5834756
25377,5846831
25378,5846836
25379,5846837
25380,5838243
25381,5838244
25382,5853017
25383,5853015
25384,5780209
25385,5859399
25386,5859397
25387,5873240
25388,5698975
25389,5775406
25390,5812778
25391,5821223
25392,5605947
25393,5829313
25394,5771440
25395,5804045
25396,5745007
25397,5661274
25398,5851253
25399,5803899
25400,5809106
25401,5804370
25402,5733819
25403,5823583
25404,24381
25405,5768784
25406,5824188
25407,5825950
25408,5712992
25409,5803880
25410,5836830
25411,5824239
25412,5866333
25413,5787542
25414,5811514
25415,5866391
25416,5815772
25417,5657302
25418,5849972
25419,5807573
25420,5787910
25421,5787912
25422,5853639
25423,5858544
25424,5840354
25425,8153
25426,8705
25427,5853439
25428,5819042
25429,8129
25430,5818197
25431,5900332
25432,5818198
25433,5866939
25434,5823298
25435,5823297
25436,5683576
25437,5901790
25438,5901791
25439,5685702
25440,5811644
25441,5841311
25442,5901769
25443,5810920
25444,5747354
25445,5715613
25446,5901785
25447,5891967
25448,5901815
25449,5783006
25450,5820532
25451,5782968
25452,5782969
25453,5782113
25454,5882034
25455,5839080
25456,5562800
25457,5848297
25458,5779817
25459,5870964
25460,5838752
25461,5757577
25462,5849925
25463,5857295
25464,5857283
25465,5853813
25466,5856250
25467,5857273
25468,5857272
25469,5908785
25470,5747089
25471,5857264
25472,5840237
25473,5840211
25474,5753492
25475,5555830
25476,5887689
25477,5781257
25478,5781258
25479,5840227
25480,5809282
25481,5849922
25482,5853765
25483,5888346
25484,5868544
25485,5870849
25486,5862918
25487,5692965
25488,5895887
25489,5884252
25490,5726399
25491,5889891
25492,5878639
25493,5849701
25494,5840323
25495,5798082
25496,5798086
25497,5823467
25498,5894654
25499,5731460
25500,5810488
25501,5823608
25502,5855279
25503,5823580
25504,5828848
25505,5818496
25506,8247
25507,5818489
25508,5858891
25509,5840061
25510,5887009
25511,5744100
25512,5867605
25513,5863036
25514,5838563
25515,5603455
25516,5815325
25517,5666406
25518,5814962
25519,5839196
25520,5695628
25521,5680235
25522,5840037
25523,5783811
25524,6222
25525,5865943
25526,5865608
25527,5889417
25528,5858528
25529,8006
25530,5799903
25531,5884239
25532,5745360
25533,3752
25534,5873628
25535,5809672
25536,5771120
25537,5859290
25538,5745084
25539,5865021
25540,5876737
25541,5876738
25542,5775784
25543,5896322
25544,5862154
25545,5873327
25546,5845626
25547,5895466
25548,5829784
25549,5823268
25550,5851089
25551,5815692
25552,5826879
25553,5842759
25554,5731943
25555,5885291
25556,5829783
25557,5898388
25558,5811953
25559,5786949
25560,24390
25561,5800734
25562,5876844
25563,5876943
25564,5858540
25565,5861811
25566,5848337
25567,5691550
25568,5894505
25569,5894162
25570,5869252
25571,5894172
25572,5765756
25573,5714946
25574,5773195
25575,5876936
25576,5827605
25577,5830604
25578,5895460
25579,5803085
25580,5843265
25581,5858311
25582,5892672
25583,5664661
25584,5886489
25585,5820477
25586,5820459
25587,5856266
25588,5775510
25589,5803298
25590,5847365
25591,5816907
25592,5893007
25593,5850820
25594,5898926
25595,5660159
25596,5856838
25597,5856850
25598,5858664
25599,5819573
25600,5745335
25601,5703442
25602,5622688
25603,5804459
25604,14784
25605,5902792
25606,5813290
25607,5852535
25608,5810044
25609,5837471
25610,5840374
25611,5826047
25612,5835098
25613,5743751
25614,5883833
25615,5756089
25616,5754922
25617,5835959
25618,5813914
25619,5701881
25620,5712575
25621,5711127
25622,5867893
25623,5745099
25624,5856788
25625,5902954
25626,5902948
25627,5875945
25628,5813415
25629,5737381
25630,5868627
25631,5762521
25632,5762533
25633,5786937
25634,5854361
25635,5851180
25636,5823563
25637,5837082
25638,5825541
25639,5843168
25640,5714144
25641,5833088
25642,5878685
25643,5878688
25644,5689723
25645,5693592
25646,5693585
25647,5823550
25648,5823481
25649,5849561
25650,5811369
25651,5839967
25652,5826724
25653,5602890
25654,5906171
25655,5602889
25656,5859276
25657,5678042
25658,5887281
25659,5887282
25660,5887277
25661,5847173
25662,5877768
25663,5855023
25664,5808661
25665,5905549
25666,5723481
25667,5885368
25668,5756573
25669,5713369
25670,5863557
25671,5850835
25672,5640983
25673,5877606
25674,5889173
25675,35669
25676,5708577
25677,5900329
25678,5896465
25679,5659687
25680,5868749
25681,5834424
25682,35734
25683,5770522
25684,5835700
25685,5900672
25686,5891501
25687,5727744
25688,5672580
25689,5809803
25690,5902184
25691,5852980
25692,5736356
25693,5755453
25694,5835109
25695,5814968
25696,5829154
25697,5698847
25698,5835961
25699,5895933
25700,5684332
25701,5882652
25702,5844356
25703,5743448
25704,4579
25705,5744198
25706,5892344
25707,5881522
25708,5891282
25709,5905907
25710,5888078
25711,5858360
25712,5885375
25713,5803510
25714,5853752
25715,5853753
25716,5811898
25717,5853754
25718,5757422
25719,5810224
25720,5754925
25721,5848048
25722,5756076
25723,5890842
25724,5890851
25725,5876796
25726,5812580
25727,4782
25728,5815040
25729,5829346
25730,5825249
25731,5843021
25732,5837844
25733,5764531
25734,5881933
25735,5842620
25736,5894507
25737,5861351
25738,5895465
25739,5875811
25740,5902096
25741,5864903
25742,5837832
25743,5797216
25744,5823478
25745,5827638
25746,5824595
25747,5712570
25748,5861306
25749,5851931
25750,5863277
25751,5904475
25752,5870835
25753,5870816
25754,5846180
25755,5838182
25756,5861316
25757,5838146
25758,5843600
25759,5852527
25760,5812476
25761,5884011
25762,5834504
25763,5735051
25764,5877598
25765,5863501
25766,5876189
25767,5885653
25768,5905871
25769,5815088
25770,5803424
25771,5708584
25772,5855560
25773,5855561
25774,5840340
25775,5815151
25776,5700139
25777,5852518
25778,5756588
25779,4737
25780,5856853
25781,5856851
25782,5809916
25783,5808306
25784,5870613
25785,5798098
25786,8127
25787,5775160
25788,5762874
25789,5892105
25790,5786511
25791,5904927
25792,5787180
25793,5836534
25794,5830602
25795,5829165
25796,5893557
25797,5896717
25798,5834508
25799,5870422
25800,5855771
25801,5888080
25802,5848416
25803,7705
25804,5703139
25805,5861970
25806,5703194
25807,5870197
25808,5879134
25809,5654967
25810,5894639
25811,5885631
25812,5864631
25813,5901665
25814,6237
25815,5838650
25816,5823261
25817,5875364
25818,5878201
25819,5846759
25820,5882433
25821,8415
25822,5901852
25823,8379
25824,5835069
25825,33955
25826,5840314
25827,5695561
25828,5877904
25829,5778741
25830,5862271
25831,5878200
25832,5703175
25833,5862861
25834,5807560
25835,5844260
25836,5810445
25837,5844252
25838,5814956
25839,5881615
25840,5881614
25841,8698
25842,5785492
25843,5826374
25844,5766310
25845,5688659
25846,5751406
25847,5877712
25848,5771956
25849,5847354
25850,5814701
25851,5837623
25852,5851984
25853,5824900
25854,5822262
25855,5860170
25856,5866978
25857,5557748
25858,5811491
25859,5802153
25860,5802149
25861,5908742
25862,5855738
25863,11562
25864,5677217
25865,5848920
25866,5869536
25867,5896323
25868,5645125
25869,5691556
25870,5864488
25871,5828244
25872,5696321
25873,5682751
25874,5679693
25875,5684933
25876,5864459
25877,5898965
25878,5592508
25879,5828240
25880,5870070
25881,5815129
25882,5870069
25883,5741013
25884,5706788
25885,5861314
25886,5824545
25887,5710274
25888,5842267
25889,5843993
25890,5813871
25891,5824554
25892,5867099
25893,5897509
25894,5816412
25895,5807868
25896,5880388
25897,5696802
25898,5877701
25899,5907831
25900,5724575
25901,5845358
25902,5867746
25903,29374
25904,18655
25905,5825217
25906,5633150
25907,5877516
25908,5734571
25909,5885209
25910,5701837
25911,5813875
25912,5888363
25913,5877911
25914,5701845
25915,5888516
25916,5696189
25917,5904538
25918,5712779
25919,5669250
25920,5806545
25921,5858115
25922,5855307
25923,5766576
25924,5824786
25925,5824789
25926,5660217
25927,5824788
25928,5875716
25929,5875717
25930,5561474
25931,5868895
25932,5845346
25933,5804318
25934,5814966
25935,5861330
25936,5910225
25937,5904540
25938,5864646
25939,5886554
25940,5872985
25941,5909231
25942,5836151
25943,5823265
25944,5837741
25945,5696855
25946,5801004
25947,33958
25948,5786498
25949,5856243
25950,5565012
25951,5645120
25952,5691610
25953,5856212
25954,5645116
25955,5864447
25956,5825954
25957,5759364
25958,5630059
25959,5864452
25960,5858317
25961,5812470
25962,5786485
25963,5699221
25964,5786496
25965,5806399
25966,5827992
25967,5826649
25968,5838112
25969,5786956
25970,5828000
25971,5900261
25972,5787169
25973,5856237
25974,5769874
25975,5813087
25976,5854266
25977,5828044
25978,5828275
25979,5828274
25980,5900365
25981,5788422
25982,5814176
25983,5711160
25984,5711121
25985,5864449
25986,5869118
25987,5687289
25988,5858199
25989,5866141
25990,5771080
25991,5870667
25992,5875800
25993,5875783
25994,5812503
25995,5773213
25996,5813139
25997,5889411
25998,5884004
25999,5755224
26000,5909043
26001,5909025
26002,5909024
26003,5818973
26004,5826429
26005,5836497
26006,5909000
26007,5885064
26008,5695641
26009,5885219
26010,5700186
26011,5885213
26012,5875988
26013,5884463
26014,5884539
26015,5865131
26016,5852663
26017,5815645
26018,5846441
26019,5814727
26020,5864456
26021,5898372
26022,5867828
26023,5898379
26024,5787908
26025,5789609
26026,5583802
26027,5785593
26028,5881590
26029,5812041
26030,5848552
26031,5903589
26032,5812952
26033,5848548
26034,5875388
26035,5751404
26036,5790489
26037,5848791
26038,5867777
26039,5873087
26040,5879019
26041,5766766
26042,5816382
26043,5885596
26044,5841845
26045,5659753
26046,5656409
26047,5656416
26048,5887058
26049,5766995
26050,5860247
26051,5748567
26052,5886321
26053,5886318
26054,5886320
26055,5886319
26056,5694352
26057,5886780
26058,5853564
26059,5812963
26060,5837490
26061,5656406
26062,5809252
26063,5667103
26064,5881444
26065,5695560
26066,5685604
26067,5730513
26068,5834506
26069,5867149
26070,5862052
26071,5862054
26072,5863219
26073,5841848
26074,5882364
26075,5839090
26076,5835167
26077,5843371
26078,5877107
26079,5772456
26080,5836551
26081,5685655
26082,5876845
26083,5838515
26084,5838511
26085,5838512
26086,5838514
26087,5867640
26088,5807544
26089,5888065
26090,5826052
26091,5669011
26092,5855085
26093,5822717
26094,5853690
26095,5627419
26096,5816573
26097,5816563
26098,5894250
26099,5868703
26100,5847636
26101,5847627
26102,5834386
26103,5868748
26104,5868891
26105,5835313
26106,5867996
26107,5659755
26108,5834374
26109,5834354
26110,5834407
26111,5834414
26112,5868881
26113,5868902
26114,5868904
26115,5886485
26116,5713025
26117,5758623
26118,5877049
26119,5895498
26120,5770044
26121,5769915
26122,5562820
26123,5598089
26124,5896320
26125,5798781
26126,5837617
26127,5867750
26128,5555860
26129,5562842
26130,5724681
26131,5741000
26132,5895874
26133,5867748
26134,5873173
26135,5870857
26136,5712538
26137,5702303
26138,5852069
26139,5877395
26140,5867946
26141,5884013
26142,5823562
26143,5691759
26144,5883668
26145,5883670
26146,5800059
26147,5801036
26148,5817150
26149,5694453
26150,5867745
26151,5770997
26152,5645745
26153,5864809
26154,5645749
26155,5851634
26156,5676249
26157,5848400
26158,5905768
26159,5882358
26160,5881722
26161,5746446
26162,5851624
26163,5746447
26164,5595912
26165,5836310
26166,5848638
26167,5798055
26168,5882604
26169,5798058
26170,5765757
26171,5770866
26172,5847100
26173,5837411
26174,5738813
26175,5815087
26176,5804069
26177,5803893
26178,5804385
26179,5848621
26180,5804381
26181,5804366
26182,5803998
26183,5803897
26184,5804613
26185,5706139
26186,5884537
26187,5865514
26188,5706416
26189,5809327
26190,5706425
26191,5809328
26192,5804032
26193,5804051
26194,5706773
26195,5706771
26196,5706772
26197,5787569
26198,5692468
26199,5853607
26200,5593700
26201,5652772
26202,5905902
26203,5875990
26204,5853701
26205,5895875
26206,5706475
26207,5743267
26208,5685353
26209,5854272
26210,5843579
26211,5848637
26212,5860445
26213,5852057
26214,5815766
26215,5815768
26216,5758502
26217,5879300
26218,5772644
26219,5755002
26220,5754988
26221,5660151
26222,5825560
26223,5758927
26224,5771647
26225,5892727
26226,5784099
26227,5842107
26228,5848398
26229,5730180
26230,5859294
26231,5695634
26232,5901642
26233,5885593
26234,8373
26235,5885200
26236,5689721
26237,8037
26238,5818224
26239,5812483
26240,5864483
26241,5864575
26242,5812230
26243,5905894
26244,5905845
26245,5875307
26246,5649461
26247,5885174
26248,5848642
26249,5740967
26250,5739469
26251,5692859
26252,5797951
26253,5654993
26254,5797232
26255,5765754
26256,5870530
26257,5858479
26258,5840321
26259,5769904
26260,5858553
26261,5811686
26262,5811692
26263,5847376
26264,5876186
26265,5812238
26266,5858913
26267,5811952
26268,5678036
26269,5818982
26270,5764987
26271,5738939
26272,36550
26273,5905556
26274,5773340
26275,5862549
26276,5855013
26277,5813409
26278,5857276
26279,5851985
26280,5800104
26281,5905891
26282,5905547
26283,5815119
26284,5758054
26285,5826393
26286,5658618
26287,5774858
26288,5861992
26289,5726160
26290,5804377
26291,5751184
26292,31606
26293,5803698
26294,5862013
26295,5783334
26296,5827970
26297,5861350
26298,5862021
26299,5815166
26300,5867825
26301,5815159
26302,5892799
26303,5684897
26304,5867974
26305,8203
26306,5881790
26307,8387
26308,5867178
26309,5815059
26310,5815644
26311,5878933
26312,5867973
26313,5862942
26314,5706136
26315,5827612
26316,5826704
26317,5870873
26318,5846838
26319,72399
26320,5848309
26321,5809319
26322,5868441
26323,5700197
26324,5700183
26325,5700179
26326,5869352
26327,5870682
26328,5882783
26329,5876187
26330,5832252
26331,4851
26332,5778742
26333,5877116
26334,5659770
26335,5870807
26336,5815635
26337,5889460
26338,5735020
26339,5782131
26340,5879045
26341,5784600
26342,5597372
26343,5782035
26344,5826187
26345,5694637
26346,5801017
26347,5661288
26348,5853463
26349,5896317
26350,5782030
26351,5815640
26352,5858556
26353,5694635
26354,5834343
26355,5859202
26356,5862044
26357,5661280
26358,5824781
26359,5910435
26360,5834387
26361,5831855
26362,5548
26363,5867636
26364,5731666
26365,5661287
26366,5815638
26367,5827987
26368,5811814
26369,5848823
26370,5573490
26371,5786306
26372,5870818
26373,5801302
26374,5724234
26375,5633147
26376,5824991
26377,5906081
26378,5824783
26379,5877314
26380,5877318
26381,5791780
26382,5861098
26383,5760352
26384,5827972
26385,8695
26386,5824787
26387,5824791
26388,5867983
26389,5822715
26390,5889462
26391,44141
26392,5902278
26393,5897368
26394,5804651
26395,5839039
26396,5783335
26397,5783341
26398,5783345
26399,5726181
26400,5851312
26401,5827349
26402,5897371
26403,5830814
26404,5830820
26405,5783553
26406,5801061
26407,5726161
26408,5820390
26409,5876735
26410,5826953
26411,5867639
26412,5816559
26413,5856739
26414,5908793
26415,5853416
26416,5742401
26417,5668997
26418,5884249
26419,5853426
26420,5901865
26421,5876394
26422,5847323
26423,5910407
26424,5910408
26425,5649079
26426,5910410
26427,5910409
26428,5910411
26429,5853428
26430,5864297
26431,5887289
26432,5891164
26433,5910414
26434,5853461
26435,5822844
26436,5877504
26437,5910413
26438,5867622
26439,5805491
26440,5847291
26441,5892707
26442,5893697
26443,5849629
26444,5685983
26445,5910416
26446,5791768
26447,5886702
26448,5804068
26449,20830
26450,5646953
26451,5873422
26452,5873420
26453,5873419
26454,5853132
26455,5873418
26456,5906523
26457,5847321
26458,5684867
26459,5823490
26460,5595976
26461,5847313
26462,5636340
26463,5823484
26464,5847314
26465,5847317
26466,5735218
26467,5823522
26468,5858497
26469,5629198
26470,5696898
26471,5853440
26472,5752157
26473,5843563
26474,5847299
26475,5847319
26476,5847308
26477,5815121
26478,5662746
26479,5847306
26480,5815836
26481,5847295
26482,5825449
26483,5784125
26484,5843775
26485,5819113
26486,5774870
26487,5744126
26488,5796998
